country,product,price,month,year,unit,inflation_rate
Thailand,Meat (chicken) - Wholesale,56.86,7,2014,KG,1.8951418189878
Thailand,Meat (chicken) - Wholesale,58.53,8,2014,KG,1.8951418189878
Thailand,Meat (chicken) - Wholesale,59.0,9,2014,KG,1.8951418189878
Thailand,Meat (chicken) - Wholesale,57.27,10,2014,KG,1.8951418189878
Thailand,Meat (chicken) - Wholesale,57.0,11,2014,KG,1.8951418189878
Thailand,Meat (chicken) - Wholesale,57.0,12,2014,KG,1.8951418189878
Thailand,Meat (chicken) - Wholesale,53.45,1,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,47.5,2,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,47.0,3,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,47.67,4,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,49.0,5,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,49.0,6,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,49.0,7,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,49.6,8,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,49.61,9,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,46.5,10,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,48.86,11,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,51.8,12,2015,KG,-0.900424963291569
Thailand,Meat (chicken) - Wholesale,53.0,1,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,53.0,2,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,53.0,3,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,51.59,4,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,50.22,5,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,48.05,6,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,48.69,7,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,55.09,8,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,54.73,9,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,47.0,10,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,47.55,11,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,48.0,12,2016,KG,0.188149704448143
Thailand,Meat (chicken) - Wholesale,49.35,1,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,51.0,2,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,51.0,3,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,52.31,4,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,53.5,5,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,51.23,6,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,49.26,7,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,48.59,8,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,49.5,9,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,47.18,10,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,45.0,11,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,44.47,12,2017,KG,0.665631893135106
Thailand,Meat (chicken) - Wholesale,44.0,1,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,44.0,2,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,44.0,3,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,42.85,4,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,42.5,5,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,42.5,6,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,43.75,7,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,49.14,8,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,48.2,9,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,44.5,10,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,44.5,11,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,44.5,12,2018,KG,1.06389754183024
Thailand,Meat (chicken) - Wholesale,44.61,1,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,47.0,2,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,47.0,3,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,47.0,4,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,47.0,5,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,48.68,6,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,49.0,7,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,49.0,8,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,49.0,9,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,48.24,10,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,47.47,11,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,49.86,12,2019,KG,0.706728601314311
Thailand,Meat (chicken) - Wholesale,48.73,1,2020,KG,-0.845937147357041
Thailand,Meat (chicken) - Wholesale,46.0,2,2020,KG,-0.845937147357041
Thailand,Meat (chicken) - Wholesale,45.5,3,2020,KG,-0.845937147357041
